salespersonid,concat,year_order,sales,territoryid,name
279,Tsvi Michael Reiter,2013.0,109.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,1204.692,5,Southeast
279,Tsvi Michael Reiter,2013.0,3614.076,5,Southeast
279,Tsvi Michael Reiter,2013.0,200.052,5,Southeast
279,Tsvi Michael Reiter,2013.0,31.584,5,Southeast
279,Tsvi Michael Reiter,2013.0,1457.82,5,Southeast
279,Tsvi Michael Reiter,2013.0,73.47,5,Southeast
279,Tsvi Michael Reiter,2013.0,190.5,5,Southeast
279,Tsvi Michael Reiter,2013.0,278.436424,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,1430.442,5,Southeast
279,Tsvi Michael Reiter,2013.0,800.208,5,Southeast
279,Tsvi Michael Reiter,2013.0,89.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,2186.73,5,Southeast
289,Jae B Pak,2013.0,194.376,6,Canada
289,Jae B Pak,2013.0,873.816,6,Canada
289,Jae B Pak,2013.0,792.15,6,Canada
289,Jae B Pak,2013.0,28.62,6,Canada
289,Jae B Pak,2013.0,21.576,6,Canada
289,Jae B Pak,2013.0,149.016,6,Canada
289,Jae B Pak,2013.0,338.994,6,Canada
289,Jae B Pak,2013.0,1385.082,6,Canada
289,Jae B Pak,2013.0,360.81,6,Canada
289,Jae B Pak,2013.0,449.622,6,Canada
289,Jae B Pak,2013.0,4175.982,6,Canada
289,Jae B Pak,2013.0,288.0,6,Canada
289,Jae B Pak,2013.0,31.584,6,Canada
289,Jae B Pak,2013.0,449.622,6,Canada
289,Jae B Pak,2013.0,12527.946,6,Canada
289,Jae B Pak,2013.0,228.6,6,Canada
289,Jae B Pak,2013.0,1694.97,6,Canada
289,Jae B Pak,2013.0,9743.958,6,Canada
289,Jae B Pak,2013.0,148.608,6,Canada
289,Jae B Pak,2013.0,731.3955,6,Canada
289,Jae B Pak,2013.0,792.15,6,Canada
289,Jae B Pak,2013.0,1016.982,6,Canada
289,Jae B Pak,2013.0,146.958,6,Canada
289,Jae B Pak,2013.0,1007.856,6,Canada
289,Jae B Pak,2013.0,230.958,6,Canada
289,Jae B Pak,2013.0,14.694,6,Canada
289,Jae B Pak,2013.0,11.976,6,Canada
289,Jae B Pak,2013.0,647.988,6,Canada
289,Jae B Pak,2013.0,1619.97,6,Canada
289,Jae B Pak,2013.0,6884.97,6,Canada
289,Jae B Pak,2013.0,83.976,6,Canada
289,Jae B Pak,2013.0,1355.976,6,Canada
289,Jae B Pak,2013.0,119.976,6,Canada
289,Jae B Pak,2013.0,923.388,6,Canada
289,Jae B Pak,2013.0,655.362,6,Canada
289,Jae B Pak,2013.0,323.994,6,Canada
289,Jae B Pak,2013.0,971.982,6,Canada
289,Jae B Pak,2013.0,161.97,6,Canada
289,Jae B Pak,2013.0,971.982,6,Canada
289,Jae B Pak,2013.0,48.588,6,Canada
289,Jae B Pak,2013.0,114.3,6,Canada
289,Jae B Pak,2013.0,8261.964,6,Canada
289,Jae B Pak,2013.0,677.988,6,Canada
289,Jae B Pak,2013.0,9638.958,6,Canada
289,Jae B Pak,2013.0,4912.2,6,Canada
289,Jae B Pak,2013.0,3239.04,6,Canada
289,Jae B Pak,2013.0,41.988,6,Canada
289,Jae B Pak,2013.0,923.388,6,Canada
289,Jae B Pak,2013.0,64.788,6,Canada
289,Jae B Pak,2013.0,209.97,6,Canada
289,Jae B Pak,2013.0,16.182,6,Canada
277,Jillian  Carson,2013.0,125.964,5,Southeast
277,Jillian  Carson,2013.0,809.328,5,Southeast
277,Jillian  Carson,2013.0,2.748,5,Southeast
277,Jillian  Carson,2013.0,14.97,5,Southeast
277,Jillian  Carson,2013.0,291.546,5,Southeast
277,Jillian  Carson,2013.0,4398.03,5,Southeast
277,Jillian  Carson,2013.0,179.964,5,Southeast
277,Jillian  Carson,2013.0,194.881624,5,Southeast
277,Jillian  Carson,2013.0,47.7,5,Southeast
277,Jillian  Carson,2013.0,337.567076,5,Southeast
277,Jillian  Carson,2013.0,114.3,5,Southeast
277,Jillian  Carson,2013.0,209.94,5,Southeast
277,Jillian  Carson,2013.0,1344.588,5,Southeast
277,Jillian  Carson,2013.0,146.958,5,Southeast
277,Jillian  Carson,2013.0,2141.388,5,Southeast
277,Jillian  Carson,2013.0,564.03875,5,Southeast
277,Jillian  Carson,2013.0,97.176,5,Southeast
277,Jillian  Carson,2013.0,58.776,5,Southeast
277,Jillian  Carson,2013.0,16.182,5,Southeast
277,Jillian  Carson,2013.0,16.182,5,Southeast
277,Jillian  Carson,2013.0,2591.952,5,Southeast
277,Jillian  Carson,2013.0,2498.286,5,Southeast
277,Jillian  Carson,2013.0,432.0,5,Southeast
277,Jillian  Carson,2013.0,672.294,5,Southeast
277,Jillian  Carson,2013.0,58.776,5,Southeast
277,Jillian  Carson,2013.0,2041.188,5,Southeast
277,Jillian  Carson,2013.0,2498.286,5,Southeast
277,Jillian  Carson,2013.0,291.546,5,Southeast
277,Jillian  Carson,2013.0,179.964,5,Southeast
277,Jillian  Carson,2013.0,53.94,5,Southeast
277,Jillian  Carson,2013.0,149.016,5,Southeast
277,Jillian  Carson,2013.0,8164.752,5,Southeast
277,Jillian  Carson,2013.0,145.782,5,Southeast
277,Jillian  Carson,2013.0,343.819476,5,Southeast
277,Jillian  Carson,2013.0,29.994,5,Southeast
277,Jillian  Carson,2013.0,3376.233476,5,Southeast
276,Linda C Mitchell,2013.0,2783.988,4,Southwest
276,Linda C Mitchell,2013.0,26.724,4,Southwest
276,Linda C Mitchell,2013.0,125.982,4,Southwest
276,Linda C Mitchell,2013.0,1619.52,4,Southwest
276,Linda C Mitchell,2013.0,85.008,4,Southwest
276,Linda C Mitchell,2013.0,105.294,4,Southwest
276,Linda C Mitchell,2013.0,145.752,4,Southwest
276,Linda C Mitchell,2013.0,475.29,4,Southwest
276,Linda C Mitchell,2013.0,149.874,4,Southwest
276,Linda C Mitchell,2013.0,125.982,4,Southwest
276,Linda C Mitchell,2013.0,338.994,4,Southwest
276,Linda C Mitchell,2013.0,818.7,4,Southwest
276,Linda C Mitchell,2013.0,8261.964,4,Southwest
276,Linda C Mitchell,2013.0,158.43,4,Southwest
276,Linda C Mitchell,2013.0,4130.982,4,Southwest
276,Linda C Mitchell,2013.0,64.788,4,Southwest
276,Linda C Mitchell,2013.0,475.29,4,Southwest
276,Linda C Mitchell,2013.0,74.304,4,Southwest
276,Linda C Mitchell,2013.0,125.982,4,Southwest
276,Linda C Mitchell,2013.0,70.452,4,Southwest
276,Linda C Mitchell,2013.0,219.576,4,Southwest
276,Linda C Mitchell,2013.0,2753.988,4,Southwest
276,Linda C Mitchell,2013.0,2429.28,4,Southwest
276,Linda C Mitchell,2013.0,2456.1,4,Southwest
276,Linda C Mitchell,2013.0,1391.994,4,Southwest
276,Linda C Mitchell,2013.0,63.168,4,Southwest
276,Linda C Mitchell,2013.0,338.994,4,Southwest
276,Linda C Mitchell,2013.0,1016.982,4,Southwest
276,Linda C Mitchell,2013.0,599.496,4,Southwest
276,Linda C Mitchell,2013.0,388.752,4,Southwest
276,Linda C Mitchell,2013.0,218.454,4,Southwest
276,Linda C Mitchell,2013.0,1391.994,4,Southwest
276,Linda C Mitchell,2013.0,191.7,4,Southwest
277,Jillian  Carson,2013.0,14.97,2,Northeast
277,Jillian  Carson,2013.0,2041.188,2,Northeast
277,Jillian  Carson,2013.0,672.294,2,Northeast
277,Jillian  Carson,2013.0,971.982,2,Northeast
277,Jillian  Carson,2013.0,97.188,2,Northeast
277,Jillian  Carson,2013.0,647.988,2,Northeast
277,Jillian  Carson,2013.0,228.6,2,Northeast
277,Jillian  Carson,2013.0,4.77,2,Northeast
277,Jillian  Carson,2013.0,360.0,2,Northeast
277,Jillian  Carson,2013.0,74.508,2,Northeast
277,Jillian  Carson,2013.0,43.152,2,Northeast
277,Jillian  Carson,2013.0,59.988,2,Northeast
277,Jillian  Carson,2013.0,16.182,2,Northeast
277,Jillian  Carson,2013.0,3061.782,2,Northeast
277,Jillian  Carson,2013.0,1020.594,2,Northeast
277,Jillian  Carson,2013.0,64.788,2,Northeast
277,Jillian  Carson,2013.0,161.97,2,Northeast
277,Jillian  Carson,2013.0,72.882,2,Northeast
277,Jillian  Carson,2013.0,89.248225,2,Northeast
277,Jillian  Carson,2013.0,672.294,2,Northeast
281,Shu K Ito,2013.0,2860.884,4,Southwest
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,728.91,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,728.91,4,Southwest
281,Shu K Ito,2013.0,127.8,4,Southwest
278,Garrett R Vargas,2013.0,4130.982,6,Canada
278,Garrett R Vargas,2013.0,2753.988,6,Canada
278,Garrett R Vargas,2013.0,477.387792,6,Canada
278,Garrett R Vargas,2013.0,2.994,6,Canada
278,Garrett R Vargas,2013.0,83.988,6,Canada
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,728.91,4,Southwest
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,728.91,4,Southwest
281,Shu K Ito,2013.0,164.826,4,Southwest
281,Shu K Ito,2013.0,2860.884,4,Southwest
281,Shu K Ito,2013.0,218.682,4,Southwest
281,Shu K Ito,2013.0,1781.64,4,Southwest
281,Shu K Ito,2013.0,145.752,4,Southwest
281,Shu K Ito,2013.0,54.894,4,Southwest
281,Shu K Ito,2013.0,2186.73,4,Southwest
281,Shu K Ito,2013.0,1430.442,4,Southwest
281,Shu K Ito,2013.0,105.294,4,Southwest
281,Shu K Ito,2013.0,242.994,4,Southwest
281,Shu K Ito,2013.0,445.41,4,Southwest
281,Shu K Ito,2013.0,890.82,4,Southwest
281,Shu K Ito,2013.0,2860.884,4,Southwest
281,Shu K Ito,2013.0,127.8,4,Southwest
281,Shu K Ito,2013.0,1336.23,4,Southwest
281,Shu K Ito,2013.0,1336.23,4,Southwest
281,Shu K Ito,2013.0,24.288,4,Southwest
289,Jae B Pak,2013.0,93.936,6,Canada
289,Jae B Pak,2013.0,728.91,6,Canada
289,Jae B Pak,2013.0,11443.536,6,Canada
289,Jae B Pak,2013.0,14304.42,6,Canada
289,Jae B Pak,2013.0,2409.384,6,Canada
289,Jae B Pak,2013.0,4216.422,6,Canada
289,Jae B Pak,2013.0,14304.42,6,Canada
289,Jae B Pak,2013.0,400.104,6,Canada
289,Jae B Pak,2013.0,3563.28,6,Canada
289,Jae B Pak,2013.0,800.208,6,Canada
289,Jae B Pak,2013.0,1457.82,6,Canada
289,Jae B Pak,2013.0,602.346,6,Canada
289,Jae B Pak,2013.0,1807.038,6,Canada
289,Jae B Pak,2013.0,400.104,6,Canada
289,Jae B Pak,2013.0,890.82,6,Canada
289,Jae B Pak,2013.0,200.052,6,Canada
289,Jae B Pak,2013.0,2672.46,6,Canada
289,Jae B Pak,2013.0,445.41,6,Canada
289,Jae B Pak,2013.0,157.92,6,Canada
289,Jae B Pak,2013.0,1781.64,6,Canada
289,Jae B Pak,2013.0,5831.28,6,Canada
289,Jae B Pak,2013.0,2409.384,6,Canada
289,Jae B Pak,2013.0,10013.094,6,Canada
289,Jae B Pak,2013.0,64.788,6,Canada
289,Jae B Pak,2013.0,2409.384,6,Canada
289,Jae B Pak,2013.0,4291.326,6,Canada
289,Jae B Pak,2013.0,8582.652,6,Canada
289,Jae B Pak,2013.0,274.71,6,Canada
289,Jae B Pak,2013.0,890.82,6,Canada
289,Jae B Pak,2013.0,200.052,6,Canada
289,Jae B Pak,2013.0,53.448,6,Canada
289,Jae B Pak,2013.0,44.082,6,Canada
289,Jae B Pak,2013.0,66.428908,6,Canada
289,Jae B Pak,2013.0,209.94,6,Canada
289,Jae B Pak,2013.0,381.0,6,Canada
289,Jae B Pak,2013.0,1391.994,6,Canada
289,Jae B Pak,2013.0,259.152,6,Canada
289,Jae B Pak,2013.0,158.43,6,Canada
289,Jae B Pak,2013.0,5507.976,6,Canada
289,Jae B Pak,2013.0,127.8,6,Canada
289,Jae B Pak,2013.0,209.97,6,Canada
289,Jae B Pak,2013.0,1016.982,6,Canada
289,Jae B Pak,2013.0,1391.994,6,Canada
289,Jae B Pak,2013.0,179.964,6,Canada
289,Jae B Pak,2013.0,2429.28,6,Canada
289,Jae B Pak,2013.0,72.876,6,Canada
289,Jae B Pak,2013.0,94.752,6,Canada
289,Jae B Pak,2013.0,2753.988,6,Canada
289,Jae B Pak,2013.0,2429.28,6,Canada
289,Jae B Pak,2013.0,316.86,6,Canada
289,Jae B Pak,2013.0,5507.976,6,Canada
289,Jae B Pak,2013.0,818.7,6,Canada
289,Jae B Pak,2013.0,1747.632,6,Canada
289,Jae B Pak,2013.0,164.97,6,Canada
289,Jae B Pak,2013.0,433.1208,6,Canada
289,Jae B Pak,2013.0,599.496,6,Canada
289,Jae B Pak,2013.0,238.659792,6,Canada
289,Jae B Pak,2013.0,449.622,6,Canada
289,Jae B Pak,2013.0,338.994,6,Canada
289,Jae B Pak,2013.0,647.988,6,Canada
289,Jae B Pak,2013.0,316.86,6,Canada
289,Jae B Pak,2013.0,647.988,6,Canada
289,Jae B Pak,2013.0,161.97,6,Canada
289,Jae B Pak,2013.0,677.988,6,Canada
289,Jae B Pak,2013.0,323.94,6,Canada
289,Jae B Pak,2013.0,2783.988,6,Canada
289,Jae B Pak,2013.0,46.968,6,Canada
289,Jae B Pak,2013.0,194.376,6,Canada
289,Jae B Pak,2013.0,83.976,6,Canada
289,Jae B Pak,2013.0,364.47,6,Canada
289,Jae B Pak,2013.0,475.29,6,Canada
289,Jae B Pak,2013.0,1.374,6,Canada
289,Jae B Pak,2013.0,83.988,6,Canada
289,Jae B Pak,2013.0,72.882,6,Canada
289,Jae B Pak,2013.0,105.294,6,Canada
289,Jae B Pak,2013.0,44.082,6,Canada
289,Jae B Pak,2013.0,88.164,6,Canada
289,Jae B Pak,2013.0,97.182,6,Canada
289,Jae B Pak,2013.0,665.8806,6,Canada
289,Jae B Pak,2013.0,28.62,6,Canada
289,Jae B Pak,2013.0,576.0,6,Canada
289,Jae B Pak,2013.0,24.288,6,Canada
289,Jae B Pak,2013.0,179.964,6,Canada
289,Jae B Pak,2013.0,52.1455,6,Canada
289,Jae B Pak,2013.0,239.952,6,Canada
281,Shu K Ito,2013.0,2689.176,4,Southwest
281,Shu K Ito,2013.0,1344.588,4,Southwest
281,Shu K Ito,2013.0,1466.01,4,Southwest
281,Shu K Ito,2013.0,672.294,4,Southwest
281,Shu K Ito,2013.0,2932.02,4,Southwest
281,Shu K Ito,2013.0,858.9,4,Southwest
281,Shu K Ito,2013.0,323.994,4,Southwest
281,Shu K Ito,2013.0,3061.782,4,Southwest
281,Shu K Ito,2013.0,24.294,4,Southwest
281,Shu K Ito,2013.0,10.788,4,Southwest
281,Shu K Ito,2013.0,4398.03,4,Southwest
281,Shu K Ito,2013.0,2016.882,4,Southwest
281,Shu K Ito,2013.0,858.9,4,Southwest
281,Shu K Ito,2013.0,647.988,4,Southwest
289,Jae B Pak,2013.0,818.7,6,Canada
276,Linda C Mitchell,2013.0,1457.82,4,Southwest
276,Linda C Mitchell,2013.0,109.788,4,Southwest
276,Linda C Mitchell,2013.0,445.41,4,Southwest
276,Linda C Mitchell,2013.0,2860.884,4,Southwest
276,Linda C Mitchell,2013.0,2860.884,4,Southwest
276,Linda C Mitchell,2013.0,1430.442,4,Southwest
276,Linda C Mitchell,2013.0,445.41,4,Southwest
276,Linda C Mitchell,2013.0,5721.768,4,Southwest
276,Linda C Mitchell,2013.0,63.9,4,Southwest
276,Linda C Mitchell,2013.0,2227.05,4,Southwest
276,Linda C Mitchell,2013.0,1336.23,4,Southwest
278,Garrett R Vargas,2013.0,1344.588,6,Canada
278,Garrett R Vargas,2013.0,356.898,6,Canada
278,Garrett R Vargas,2013.0,20.994,6,Canada
278,Garrett R Vargas,2013.0,1344.588,6,Canada
275,Michael G Blythe,2013.0,356.898,4,Southwest
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,12.144,5,Southeast
279,Tsvi Michael Reiter,2013.0,728.91,5,Southeast
279,Tsvi Michael Reiter,2013.0,54.894,5,Southeast
279,Tsvi Michael Reiter,2013.0,728.91,5,Southeast
279,Tsvi Michael Reiter,2013.0,4291.326,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,14.31,5,Southeast
279,Tsvi Michael Reiter,2013.0,127.8,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
276,Linda C Mitchell,2013.0,1020.594,4,Southwest
276,Linda C Mitchell,2013.0,43.152,4,Southwest
276,Linda C Mitchell,2013.0,32.364,4,Southwest
276,Linda C Mitchell,2013.0,1020.594,4,Southwest
276,Linda C Mitchell,2013.0,672.294,4,Southwest
276,Linda C Mitchell,2013.0,97.188,4,Southwest
276,Linda C Mitchell,2013.0,971.982,4,Southwest
276,Linda C Mitchell,2013.0,24.294,4,Southwest
276,Linda C Mitchell,2013.0,323.994,4,Southwest
276,Linda C Mitchell,2013.0,672.294,4,Southwest
279,Tsvi Michael Reiter,2013.0,2041.188,5,Southeast
279,Tsvi Michael Reiter,2013.0,202.332,5,Southeast
279,Tsvi Michael Reiter,2013.0,1717.8,5,Southeast
279,Tsvi Michael Reiter,2013.0,144.324,5,Southeast
279,Tsvi Michael Reiter,2013.0,202.332,5,Southeast
279,Tsvi Michael Reiter,2013.0,1466.01,5,Southeast
279,Tsvi Michael Reiter,2013.0,858.9,5,Southeast
289,Jae B Pak,2013.0,1430.442,6,Canada
276,Linda C Mitchell,2013.0,109.788,1,Northwest
276,Linda C Mitchell,2013.0,4.77,1,Northwest
276,Linda C Mitchell,2013.0,890.82,1,Northwest
276,Linda C Mitchell,2013.0,24.288,1,Northwest
276,Linda C Mitchell,2013.0,890.82,1,Northwest
281,Shu K Ito,2013.0,16.182,4,Southwest
281,Shu K Ito,2013.0,251.964,4,Southwest
281,Shu K Ito,2013.0,114.3,4,Southwest
281,Shu K Ito,2013.0,1376.994,4,Southwest
281,Shu K Ito,2013.0,14.97,4,Southwest
281,Shu K Ito,2013.0,251.964,4,Southwest
281,Shu K Ito,2013.0,72.0,4,Southwest
281,Shu K Ito,2013.0,1376.994,4,Southwest
281,Shu K Ito,2013.0,64.788,4,Southwest
281,Shu K Ito,2013.0,167.976,4,Southwest
281,Shu K Ito,2013.0,59.988,4,Southwest
279,Tsvi Michael Reiter,2013.0,145.752,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,4291.326,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,1430.442,5,Southeast
279,Tsvi Michael Reiter,2013.0,145.782,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,728.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,1457.82,5,Southeast
279,Tsvi Michael Reiter,2013.0,32.394,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,1430.442,5,Southeast
279,Tsvi Michael Reiter,2013.0,890.82,5,Southeast
279,Tsvi Michael Reiter,2013.0,54.894,5,Southeast
279,Tsvi Michael Reiter,2013.0,602.346,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,1336.23,5,Southeast
279,Tsvi Michael Reiter,2013.0,890.82,5,Southeast
279,Tsvi Michael Reiter,2013.0,445.41,5,Southeast
279,Tsvi Michael Reiter,2013.0,2860.884,5,Southeast
279,Tsvi Michael Reiter,2013.0,728.91,5,Southeast
279,Tsvi Michael Reiter,2013.0,12.144,5,Southeast
279,Tsvi Michael Reiter,2013.0,728.91,5,Southeast
279,Tsvi Michael Reiter,2013.0,1430.442,5,Southeast
279,Tsvi Michael Reiter,2013.0,127.8,5,Southeast
289,Jae B Pak,2013.0,24.288,6,Canada
281,Shu K Ito,2013.0,1020.594,4,Southwest
281,Shu K Ito,2013.0,2932.02,4,Southwest
281,Shu K Ito,2013.0,356.898,4,Southwest
281,Shu K Ito,2013.0,2041.188,4,Southwest
281,Shu K Ito,2013.0,7330.05,4,Southwest
281,Shu K Ito,2013.0,24.294,4,Southwest
281,Shu K Ito,2013.0,1344.588,4,Southwest
281,Shu K Ito,2013.0,1344.588,4,Southwest
281,Shu K Ito,2013.0,1619.97,4,Southwest
281,Shu K Ito,2013.0,202.332,4,Southwest
281,Shu K Ito,2013.0,43.152,4,Southwest
281,Shu K Ito,2013.0,1344.588,4,Southwest
281,Shu K Ito,2013.0,1344.588,4,Southwest
281,Shu K Ito,2013.0,2041.188,4,Southwest
281,Shu K Ito,2013.0,29.388,4,Southwest
281,Shu K Ito,2013.0,1466.01,4,Southwest
281,Shu K Ito,2013.0,360.81,4,Southwest
281,Shu K Ito,2013.0,713.796,4,Southwest
281,Shu K Ito,2013.0,323.994,4,Southwest
281,Shu K Ito,2013.0,356.898,4,Southwest
281,Shu K Ito,2013.0,194.376,4,Southwest
281,Shu K Ito,2013.0,323.994,4,Southwest
281,Shu K Ito,2013.0,3061.782,4,Southwest
281,Shu K Ito,2013.0,5864.04,4,Southwest
281,Shu K Ito,2013.0,149.016,4,Southwest
275,Michael G Blythe,2013.0,21.576,3,Central
275,Michael G Blythe,2013.0,356.898,3,Central
275,Michael G Blythe,2013.0,2932.02,3,Central
275,Michael G Blythe,2013.0,1344.588,3,Central
275,Michael G Blythe,2013.0,1466.01,3,Central
275,Michael G Blythe,2013.0,2041.188,3,Central
275,Michael G Blythe,2013.0,1344.588,3,Central
275,Michael G Blythe,2013.0,647.988,3,Central
275,Michael G Blythe,2013.0,48.546,3,Central
275,Michael G Blythe,2013.0,5102.97,3,Central
275,Michael G Blythe,2013.0,1020.594,3,Central
275,Michael G Blythe,2013.0,1344.588,3,Central
275,Michael G Blythe,2013.0,37.254,3,Central
275,Michael G Blythe,2013.0,1344.588,3,Central
275,Michael G Blythe,2013.0,647.988,3,Central
275,Michael G Blythe,2013.0,7330.05,3,Central
275,Michael G Blythe,2013.0,2932.02,3,Central
275,Michael G Blythe,2013.0,647.988,3,Central
275,Michael G Blythe,2013.0,24.294,3,Central
275,Michael G Blythe,2013.0,4082.376,3,Central
275,Michael G Blythe,2013.0,672.294,3,Central
286,Lynn N Tsoflias,2013.0,26.97,9,Australia
286,Lynn N Tsoflias,2013.0,209.958,9,Australia
286,Lynn N Tsoflias,2013.0,97.182,9,Australia
286,Lynn N Tsoflias,2013.0,216.0,9,Australia
286,Lynn N Tsoflias,2013.0,38.1,9,Australia
286,Lynn N Tsoflias,2013.0,167.976,9,Australia
286,Lynn N Tsoflias,2013.0,5.988,9,Australia
275,Michael G Blythe,2013.0,356.898,4,Southwest
284,Tete A Mensa-Annan,2013.0,1070.694,1,Northwest
284,Tete A Mensa-Annan,2013.0,72.162,1,Northwest
290,Ranjit R Varkey Chudukatil,2013.0,72.876,7,France
286,Lynn N Tsoflias,2013.0,728.91,9,Australia
286,Lynn N Tsoflias,2013.0,164.826,9,Australia
286,Lynn N Tsoflias,2013.0,127.8,9,Australia
278,Garrett R Vargas,2013.0,202.332,6,Canada
278,Garrett R Vargas,2013.0,202.332,6,Canada
289,Jae B Pak,2013.0,266.7,6,Canada
289,Jae B Pak,2013.0,144.0,6,Canada
289,Jae B Pak,2013.0,16.182,6,Canada
289,Jae B Pak,2013.0,226.758,6,Canada
289,Jae B Pak,2013.0,3061.782,6,Canada
289,Jae B Pak,2013.0,72.882,6,Canada
286,Lynn N Tsoflias,2013.0,1391.994,9,Australia
275,Michael G Blythe,2013.0,16.272,3,Central
277,Jillian  Carson,2013.0,251.964,2,Northeast
277,Jillian  Carson,2013.0,2783.988,2,Northeast
277,Jillian  Carson,2013.0,323.994,2,Northeast
277,Jillian  Carson,2013.0,323.994,2,Northeast
277,Jillian  Carson,2013.0,72.162,2,Northeast
277,Jillian  Carson,2013.0,1070.694,2,Northeast
282,José Edvaldo Saraiva,2013.0,2186.73,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1430.442,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2672.46,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,8582.652,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,445.41,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,5721.768,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1336.23,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2915.64,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,109.788,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,105.294,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,890.82,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,218.682,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1430.442,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,890.82,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2186.73,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,728.91,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1430.442,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,4291.326,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,63.168,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1336.23,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,728.982,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,890.82,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,445.41,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,60.72,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,7152.21,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1781.64,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,97.182,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,255.6,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1430.442,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1781.64,10,United Kingdom
275,Michael G Blythe,2013.0,37.254,3,Central
284,Tete A Mensa-Annan,2013.0,190.5,1,Northwest
284,Tete A Mensa-Annan,2013.0,14.97,1,Northwest
284,Tete A Mensa-Annan,2013.0,2753.988,1,Northwest
284,Tete A Mensa-Annan,2013.0,461.694,1,Northwest
284,Tete A Mensa-Annan,2013.0,216.0,1,Northwest
284,Tete A Mensa-Annan,2013.0,338.994,1,Northwest
284,Tete A Mensa-Annan,2013.0,167.952,1,Northwest
284,Tete A Mensa-Annan,2013.0,48.588,1,Northwest
284,Tete A Mensa-Annan,2013.0,230.958,1,Northwest
284,Tete A Mensa-Annan,2013.0,647.988,1,Northwest
284,Tete A Mensa-Annan,2013.0,73.47,1,Northwest
284,Tete A Mensa-Annan,2013.0,31.584,1,Northwest
284,Tete A Mensa-Annan,2013.0,655.362,1,Northwest
284,Tete A Mensa-Annan,2013.0,218.454,1,Northwest
284,Tete A Mensa-Annan,2013.0,1391.994,1,Northwest
284,Tete A Mensa-Annan,2013.0,37.254,1,Northwest
284,Tete A Mensa-Annan,2013.0,8261.964,1,Northwest
